fromNode,toNode,Confidence,InteractionType,Genes
xcb00650,xcb01120,14,Interact,"XC_0204; XC_0376; XC_0377; XC_0550; XC_0809; XC_1780; XC_1821; XC_1981; XC_1982; XC_1983; XC_1985; XC_2205; XC_2943; XC_2975"
xcb00562,xcb00562,7,Interact,"XC_1121; XC_1587; XC_1730; XC_1838; XC_2981; XC_3288; XC_3473"
xcb01130,xcb01230,88,Interact,"XC_0020; XC_0031; XC_0032; XC_0100; XC_0162; XC_0356; XC_0391; XC_0469; XC_0473; XC_0474; XC_0481; XC_0483; XC_0484; XC_0530; XC_0548; XC_0623; XC_0662; XC_0800; XC_0838; XC_0839; XC_0840; XC_0841; XC_0872; XC_0882; XC_0889; XC_0899; XC_0929; XC_0944; XC_0972; XC_0976; XC_0978; XC_0979; XC_0982; XC_1103; XC_1252; XC_1253; XC_1255; XC_1268; XC_1269; XC_1356; XC_1372; XC_1404; XC_1567; XC_1569; XC_1573; XC_1575; XC_1577; XC_1587; XC_1701; XC_1871; XC_1872; XC_1873; XC_1875; XC_1876; XC_1879; XC_1880; XC_2326; XC_2329; XC_2349; XC_2351; XC_2364; XC_2379; XC_2389; XC_2493; XC_2531; XC_2643; XC_2644; XC_2645; XC_2665; XC_2760; XC_3213; XC_3224; XC_3268; XC_3287; XC_3313; XC_3358; XC_3380; XC_3400; XC_3488; XC_3544; XC_3635; XC_3636; XC_3655; XC_3676; XC_3854; XC_4015; XC_4041; XC_4173"
xcb00010,xcb00620,12,Interact,"XC_0104; XC_0441; XC_0443; XC_0444; XC_0588; XC_0978; XC_2445; XC_2751; XC_3421; XC_3689; XC_3691; XC_4149"
xcb00650,xcb01130,10,Interact,"XC_0204; XC_0550; XC_0839; XC_0840; XC_1981; XC_1982; XC_1983; XC_1985; XC_2943; XC_2975"
xcb00562,xcb00410,1,Interact,XC_2981
xcb01130,xcb00260,25,Interact,"XC_0020; XC_0391; XC_0474; XC_0838; XC_1232; XC_1233; XC_1253; XC_1255; XC_1372; XC_1404; XC_1569; XC_1575; XC_1577; XC_2364; XC_2389; XC_2645; XC_2751; XC_3135; XC_3287; XC_3488; XC_3544; XC_3635; XC_3636; XC_3689; XC_4315"
xcb00010,xcb00053,2,Interact,"XC_2445; XC_3421"
xcb00650,xcb01200,13,Interact,"XC_0119; XC_0204; XC_0550; XC_0809; XC_1821; XC_1981; XC_1982; XC_1983; XC_1985; XC_2205; XC_2700; XC_2943; XC_2975"
xcb00562,xcb00564,2,Interact,"XC_1121; XC_3288"
xcb01130,xcb00680,15,Interact,"XC_0020; XC_0098; XC_0686; XC_0775; XC_0872; XC_0979; XC_1404; XC_2364; XC_2531; XC_2645; XC_3287; XC_3307; XC_3488; XC_3544; XC_4149"
xcb00010,xcb01220,2,Interact,"XC_0686; XC_0775"
xcb00650,xcb01230,2,Interact,"XC_0839; XC_0840"
xcb00562,xcb00565,2,Interact,"XC_1121; XC_3288"
xcb01130,xcb01100,189,Interact,"XC_0020; XC_0031; XC_0032; XC_0098; XC_0100; XC_0162; XC_0204; XC_0356; XC_0391; XC_0441; XC_0443; XC_0444; XC_0467; XC_0469; XC_0473; XC_0474; XC_0481; XC_0483; XC_0484; XC_0509; XC_0510; XC_0527; XC_0529; XC_0530; XC_0539; XC_0540; XC_0548; XC_0550; XC_0553; XC_0581; XC_0588; XC_0623; XC_0662; XC_0686; XC_0725; XC_0753; XC_0775; XC_0800; XC_0838; XC_0839; XC_0840; XC_0841; XC_0872; XC_0873; XC_0882; XC_0889; XC_0899; XC_0929; XC_0944; XC_0972; XC_0976; XC_0977; XC_0978; XC_0979; XC_0982; XC_0993; XC_0994; XC_1063; XC_1064; XC_1075; XC_1103; XC_1166; XC_1223; XC_1227; XC_1232; XC_1233; XC_1251; XC_1252; XC_1253; XC_1255; XC_1268; XC_1269; XC_1322; XC_1324; XC_1356; XC_1372; XC_1404; XC_1516; XC_1552; XC_1567; XC_1569; XC_1573; XC_1575; XC_1577; XC_1578; XC_1579; XC_1587; XC_1613; XC_1614; XC_1678; XC_1701; XC_1847; XC_1871; XC_1872; XC_1873; XC_1875; XC_1876; XC_1879; XC_1880; XC_1889; XC_1930; XC_1975; XC_1976; XC_1977; XC_1981; XC_1982; XC_1983; XC_1985; XC_2171; XC_2203; XC_2206; XC_2326; XC_2329; XC_2349; XC_2351; XC_2364; XC_2379; XC_2389; XC_2445; XC_2455; XC_2465; XC_2493; XC_2528; XC_2529; XC_2531; XC_2643; XC_2644; XC_2645; XC_2659; XC_2665; XC_2742; XC_2744; XC_2749; XC_2750; XC_2751; XC_2760; XC_2809; XC_2822; XC_2871; XC_2881; XC_2941; XC_2943; XC_2975; XC_3030; XC_3050; XC_3085; XC_3106; XC_3135; XC_3213; XC_3224; XC_3268; XC_3282; XC_3287; XC_3307; XC_3313; XC_3358; XC_3359; XC_3380; XC_3400; XC_3421; XC_3488; XC_3544; XC_3578; XC_3608; XC_3610; XC_3611; XC_3612; XC_3613; XC_3635; XC_3636; XC_3649; XC_3655; XC_3663; XC_3674; XC_3676; XC_3689; XC_3691; XC_3854; XC_3907; XC_3941; XC_4015; XC_4041; XC_4082; XC_4149; XC_4170; XC_4173; XC_4205; XC_4244; XC_4315"
xcb00010,xcb00630,2,Interact,"XC_2751; XC_3689"
xcb00650,xcb01100,15,Interact,"XC_0119; XC_0204; XC_0550; XC_0839; XC_0840; XC_1780; XC_1956; XC_1981; XC_1982; XC_1983; XC_1985; XC_2205; XC_2357; XC_2943; XC_2975"
xcb00760,xcb01120,1,Interact,XC_1780
xcb01130,xcb00250,10,Interact,"XC_0031; XC_0032; XC_0753; XC_0800; XC_1871; XC_1876; XC_2744; XC_3282; XC_3663; XC_3907"
xcb00010,xcb00071,4,Interact,"XC_0686; XC_0775; XC_2445; XC_3421"
xcb00650,xcb00250,1,Interact,XC_1780
xcb00760,xcb01100,12,Interact,"XC_0501; XC_0718; XC_0719; XC_0946; XC_1067; XC_1500; XC_1611; XC_1780; XC_2525; XC_2687; XC_2688; XC_3552"
xcb01130,xcb00910,2,Interact,"XC_0031; XC_0032"
xcb00010,xcb00280,4,Interact,"XC_2445; XC_2751; XC_3421; XC_3689"
xcb00650,xcb01110,10,Interact,"XC_0204; XC_0550; XC_0839; XC_0840; XC_1981; XC_1982; XC_1983; XC_1985; XC_2943; XC_2975"
xcb00760,xcb00250,1,Interact,XC_1780
xcb01130,xcb01110,169,Interact,"XC_0031; XC_0032; XC_0098; XC_0100; XC_0162; XC_0204; XC_0356; XC_0391; XC_0441; XC_0443; XC_0444; XC_0467; XC_0469; XC_0473; XC_0474; XC_0481; XC_0483; XC_0484; XC_0509; XC_0510; XC_0527; XC_0529; XC_0530; XC_0539; XC_0540; XC_0548; XC_0550; XC_0553; XC_0581; XC_0588; XC_0623; XC_0662; XC_0686; XC_0725; XC_0775; XC_0800; XC_0838; XC_0839; XC_0840; XC_0841; XC_0872; XC_0873; XC_0882; XC_0889; XC_0899; XC_0929; XC_0944; XC_0972; XC_0976; XC_0977; XC_0978; XC_0979; XC_0982; XC_1063; XC_1064; XC_1075; XC_1103; XC_1166; XC_1223; XC_1232; XC_1233; XC_1252; XC_1253; XC_1255; XC_1268; XC_1269; XC_1322; XC_1324; XC_1356; XC_1372; XC_1404; XC_1516; XC_1552; XC_1567; XC_1569; XC_1573; XC_1575; XC_1577; XC_1578; XC_1587; XC_1613; XC_1614; XC_1678; XC_1701; XC_1847; XC_1871; XC_1872; XC_1873; XC_1875; XC_1876; XC_1880; XC_1975; XC_1976; XC_1977; XC_1981; XC_1982; XC_1983; XC_1985; XC_2203; XC_2206; XC_2326; XC_2329; XC_2349; XC_2379; XC_2389; XC_2445; XC_2455; XC_2465; XC_2493; XC_2528; XC_2529; XC_2531; XC_2643; XC_2644; XC_2659; XC_2665; XC_2742; XC_2744; XC_2749; XC_2750; XC_2751; XC_2760; XC_2822; XC_2871; XC_2881; XC_2941; XC_2943; XC_2975; XC_3050; XC_3085; XC_3106; XC_3135; XC_3139; XC_3213; XC_3224; XC_3268; XC_3282; XC_3287; XC_3307; XC_3313; XC_3358; XC_3359; XC_3380; XC_3400; XC_3421; XC_3488; XC_3544; XC_3578; XC_3608; XC_3649; XC_3655; XC_3676; XC_3689; XC_3691; XC_3854; XC_3907; XC_3941; XC_3952; XC_3993; XC_4015; XC_4037; XC_4041; XC_4082; XC_4149; XC_4170; XC_4173; XC_4205; XC_4244; XC_4315"
xcb00010,xcb00310,2,Interact,"XC_2445; XC_3421"
xcb00650,xcb00620,3,Interact,"XC_0204; XC_0550; XC_2943"
xcb00760,xcb01110,2,Interact,"XC_2525; XC_2687"
xcb01130,xcb00010,31,Interact,"XC_0098; XC_0441; XC_0443; XC_0444; XC_0588; XC_0686; XC_0775; XC_0872; XC_0972; XC_0976; XC_0978; XC_0979; XC_1166; XC_1223; XC_1404; XC_1587; XC_1976; XC_2445; XC_2465; XC_2531; XC_2751; XC_3050; XC_3287; XC_3421; XC_3488; XC_3608; XC_3689; XC_3691; XC_3941; XC_4149; XC_4244"
xcb00010,xcb00380,2,Interact,"XC_2445; XC_3421"
xcb00650,xcb00362,4,Interact,"XC_0204; XC_2205; XC_2943; XC_2975"
xcb00760,xcb00310,1,Interact,XC_1780
xcb01130,xcb00030,21,Interact,"XC_0098; XC_0162; XC_0469; XC_0553; XC_0725; XC_0872; XC_0899; XC_0929; XC_0979; XC_1075; XC_1975; XC_1977; XC_2465; XC_2659; XC_3358; XC_3400; XC_3608; XC_3941; XC_4082; XC_4170; XC_4205"
xcb00010,xcb00640,3,Interact,"XC_2751; XC_3689; XC_4149"
xcb00650,xcb02020,2,Interact,"XC_0204; XC_2943"
xcb00760,xcb00650,1,Interact,XC_1780
xcb01130,xcb00051,7,Interact,"XC_0098; XC_0162; XC_0872; XC_0979; XC_1587; XC_3608; XC_3941"
xcb00010,xcb00625,4,Interact,"XC_0686; XC_0775; XC_2445; XC_3421"
xcb00650,xcb00630,4,Interact,"XC_0204; XC_0809; XC_1821; XC_2943"
xcb00760,xcb00230,3,Interact,"XC_0946; XC_2525; XC_2687"
xcb01130,xcb00620,21,Interact,"XC_0204; XC_0441; XC_0443; XC_0444; XC_0527; XC_0529; XC_0550; XC_0588; XC_0978; XC_1578; XC_2445; XC_2742; XC_2751; XC_2822; XC_2881; XC_2943; XC_3307; XC_3421; XC_3689; XC_3691; XC_4149"
xcb00010,xcb00230,3,Interact,"XC_0978; XC_3608; XC_3941"
xcb00650,xcb01212,5,Interact,"XC_0119; XC_0204; XC_2205; XC_2943; XC_2975"
xcb00760,xcb00350,1,Interact,XC_1780
xcb01130,xcb00053,4,Interact,"XC_0553; XC_2445; XC_3421; XC_4205"
xcb00010,xcb00020,7,Interact,"XC_0441; XC_0443; XC_0444; XC_0588; XC_2751; XC_3689; XC_3691"
xcb00650,xcb00071,4,Interact,"XC_0204; XC_2205; XC_2943; XC_2975"
xcb00760,xcb00760,13,Interact,"XC_0501; XC_0718; XC_0719; XC_0946; XC_1067; XC_1500; XC_1611; XC_1780; XC_2513; XC_2525; XC_2687; XC_2688; XC_3552"
xcb01130,xcb01220,4,Interact,"XC_0553; XC_0686; XC_0775; XC_4205"
xcb00010,xcb00350,2,Interact,"XC_0686; XC_0775"
xcb00650,xcb00072,6,Interact,"XC_0204; XC_1956; XC_2357; XC_2943; XC_3606; XC_3607"
xcb00760,xcb00240,2,Interact,"XC_2525; XC_2687"
xcb01130,xcb00362,5,Interact,"XC_0204; XC_2206; XC_2809; XC_2943; XC_2975"
xcb00010,xcb00040,2,Interact,"XC_2445; XC_3421"
xcb00650,xcb00280,6,Interact,"XC_0204; XC_2357; XC_2943; XC_2975; XC_3606; XC_3607"
xcb00190,xcb01120,4,Interact,"XC_1981; XC_1982; XC_1983; XC_1985"
xcb01130,xcb00360,4,Interact,"XC_0100; XC_0889; XC_2379; XC_2665"
xcb00010,xcb00626,2,Interact,"XC_0686; XC_0775"
xcb00650,xcb00310,4,Interact,"XC_0204; XC_1780; XC_2943; XC_2975"
xcb00190,xcb01130,4,Interact,"XC_1981; XC_1982; XC_1983; XC_1985"
xcb01130,xcb02020,2,Interact,"XC_0204; XC_2943"
xcb00010,xcb03018,2,Interact,"XC_0872; XC_2531"
xcb00650,xcb00900,2,Interact,"XC_0204; XC_2943"
xcb00190,xcb01200,4,Interact,"XC_1981; XC_1982; XC_1983; XC_1985"
xcb01130,xcb00220,8,Interact,"XC_0800; XC_0882; XC_1871; XC_1872; XC_1873; XC_1875; XC_1876; XC_4015"
xcb00010,xcb00052,7,Interact,"XC_0872; XC_1166; XC_1223; XC_1976; XC_3050; XC_3608; XC_3941"
xcb00650,xcb00380,3,Interact,"XC_0204; XC_2943; XC_2975"
xcb00190,xcb01100,47,Interact,"XC_1300; XC_1301; XC_1454; XC_1455; XC_1589; XC_1590; XC_1591; XC_1592; XC_1593; XC_1594; XC_1595; XC_1596; XC_1597; XC_1598; XC_1599; XC_1600; XC_1601; XC_1602; XC_1792; XC_1793; XC_1794; XC_1884; XC_1885; XC_1981; XC_1982; XC_1983; XC_1985; XC_3081; XC_3082; XC_3083; XC_3084; XC_3677; XC_3678; XC_3679; XC_3680; XC_3681; XC_3682; XC_3683; XC_3684; XC_3762; XC_3763; XC_3896; XC_3897; XC_3901; XC_3902; XC_3904; XC_3905"
xcb01130,xcb00630,21,Interact,"XC_0204; XC_0581; XC_0944; XC_0977; XC_1232; XC_1233; XC_1847; XC_2326; XC_2329; XC_2751; XC_2943; XC_3135; XC_3139; XC_3213; XC_3307; XC_3544; XC_3649; XC_3689; XC_3993; XC_4037; XC_4315"
xcb00010,xcb00521,5,Interact,"XC_1166; XC_1223; XC_1976; XC_3608; XC_3941"
xcb00650,xcb00640,3,Interact,"XC_0204; XC_2943; XC_2975"
xcb00190,xcb01110,6,Interact,"XC_1981; XC_1982; XC_1983; XC_1985; XC_3896; XC_3897"
xcb01130,xcb01212,8,Interact,"XC_0204; XC_0527; XC_0529; XC_1578; XC_2206; XC_2881; XC_2943; XC_2975"
xcb00010,xcb00500,6,Interact,"XC_1166; XC_1223; XC_1976; XC_2465; XC_3608; XC_3941"
xcb00650,xcb00650,24,Interact,"XC_0119; XC_0204; XC_0376; XC_0377; XC_0550; XC_0809; XC_0839; XC_0840; XC_1780; XC_1821; XC_1956; XC_1959; XC_1981; XC_1982; XC_1983; XC_1985; XC_2205; XC_2357; XC_2700; XC_2885; XC_2943; XC_2975; XC_3606; XC_3607"
xcb00190,xcb02020,12,Interact,"XC_1300; XC_1301; XC_1454; XC_1455; XC_1792; XC_1793; XC_1794; XC_1884; XC_1885; XC_3762; XC_3763; XC_3897"
xcb01130,xcb00071,9,Interact,"XC_0204; XC_0686; XC_0775; XC_2206; XC_2445; XC_2809; XC_2943; XC_2975; XC_3421"
xcb00010,xcb00520,6,Interact,"XC_1166; XC_1223; XC_1976; XC_2465; XC_3608; XC_3941"
xcb00650,xcb00643,2,Interact,"XC_0376; XC_0377"
xcb00190,xcb00650,4,Interact,"XC_1981; XC_1982; XC_1983; XC_1985"
xcb01130,xcb00072,2,Interact,"XC_0204; XC_2943"
xcb00010,xcb00562,1,Interact,XC_1587
xcb00650,xcb00020,5,Interact,"XC_0550; XC_1981; XC_1982; XC_1983; XC_1985"
xcb00190,xcb00020,4,Interact,"XC_1981; XC_1982; XC_1983; XC_1985"
xcb01130,xcb00280,10,Interact,"XC_0204; XC_2206; XC_2445; XC_2751; XC_2941; XC_2943; XC_2975; XC_3380; XC_3421; XC_3689"
xcb00010,xcb00561,2,Interact,"XC_2445; XC_3421"
xcb00650,xcb00350,1,Interact,XC_1780
xcb00190,xcb03018,1,Interact,XC_3274
xcb01130,xcb00310,8,Interact,"XC_0204; XC_2445; XC_2749; XC_2750; XC_2809; XC_2943; XC_2975; XC_3421"
xcb00010,xcb00330,2,Interact,"XC_2445; XC_3421"
xcb00650,xcb00061,1,Interact,XC_0119
xcb00190,xcb00190,51,Interact,"XC_0851; XC_0853; XC_1300; XC_1301; XC_1454; XC_1455; XC_1589; XC_1590; XC_1591; XC_1592; XC_1593; XC_1594; XC_1595; XC_1596; XC_1597; XC_1598; XC_1599; XC_1600; XC_1601; XC_1602; XC_1792; XC_1793; XC_1794; XC_1884; XC_1885; XC_1981; XC_1982; XC_1983; XC_1985; XC_3081; XC_3082; XC_3083; XC_3084; XC_3274; XC_3677; XC_3678; XC_3679; XC_3680; XC_3681; XC_3682; XC_3683; XC_3684; XC_3762; XC_3763; XC_3841; XC_3896; XC_3897; XC_3901; XC_3902; XC_3904; XC_3905"
xcb01130,xcb00900,11,Interact,"XC_0112; XC_0204; XC_1516; XC_1678; XC_2455; XC_2528; XC_2529; XC_2871; XC_2943; XC_3085; XC_3359"
xcb00010,xcb00340,2,Interact,"XC_2445; XC_3421"
xcb00650,xcb00930,1,Interact,XC_2975
xcb00190,xcb00860,2,Interact,"XC_3896; XC_3897"
xcb01130,xcb00380,10,Interact,"XC_0204; XC_2445; XC_2749; XC_2809; XC_2943; XC_2975; XC_3139; XC_3421; XC_3993; XC_4037"
xcb00010,xcb00410,2,Interact,"XC_2445; XC_3421"
xcb00650,xcb01210,2,Interact,"XC_0839; XC_0840"
xcb00592,xcb01120,1,Interact,XC_2206
xcb01130,xcb00640,13,Interact,"XC_0204; XC_0527; XC_0529; XC_1063; XC_1064; XC_1578; XC_2326; XC_2751; XC_2881; XC_2943; XC_2975; XC_3689; XC_4149"
xcb00010,xcb00903,2,Interact,"XC_2445; XC_3421"
xcb00650,xcb00660,2,Interact,"XC_0839; XC_0840"
xcb00592,xcb01130,1,Interact,XC_2206
xcb01130,xcb00650,10,Interact,"XC_0204; XC_0550; XC_0839; XC_0840; XC_1981; XC_1982; XC_1983; XC_1985; XC_2943; XC_2975"
xcb00030,xcb01120,23,Interact,"XC_0098; XC_0122; XC_0162; XC_0469; XC_0553; XC_0725; XC_0872; XC_0899; XC_0929; XC_0979; XC_1568; XC_1973; XC_1974; XC_1975; XC_1977; XC_2465; XC_3358; XC_3400; XC_3608; XC_3941; XC_4082; XC_4170; XC_4205"
xcb00650,xcb00760,1,Interact,XC_1780
xcb00592,xcb01100,2,Interact,"XC_2206; XC_2818"
xcb01130,xcb00361,3,Interact,"XC_0539; XC_0540; XC_1552"
xcb00030,xcb01130,21,Interact,"XC_0098; XC_0162; XC_0469; XC_0553; XC_0725; XC_0872; XC_0899; XC_0929; XC_0979; XC_1075; XC_1975; XC_1977; XC_2465; XC_2659; XC_3358; XC_3400; XC_3608; XC_3941; XC_4082; XC_4170; XC_4205"
xcb00650,xcb00190,4,Interact,"XC_1981; XC_1982; XC_1983; XC_1985"
xcb00592,xcb01110,2,Interact,"XC_2206; XC_2818"
xcb01130,xcb00625,4,Interact,"XC_0686; XC_0775; XC_2445; XC_3421"
xcb00030,xcb01200,20,Interact,"XC_0098; XC_0122; XC_0162; XC_0469; XC_0553; XC_0725; XC_0872; XC_0899; XC_0929; XC_0979; XC_1973; XC_1974; XC_1975; XC_1977; XC_2465; XC_3358; XC_3400; XC_4082; XC_4170; XC_4205"
xcb00650,xcb00281,2,Interact,"XC_2357; XC_2975"
xcb00592,xcb00362,1,Interact,XC_2206
xcb01130,xcb00230,19,Interact,"XC_0467; XC_0509; XC_0510; XC_0873; XC_0978; XC_0993; XC_0994; XC_1322; XC_1324; XC_1613; XC_1614; XC_2203; XC_2744; XC_3106; XC_3282; XC_3358; XC_3578; XC_3608; XC_3941"
xcb00030,xcb01230,8,Interact,"XC_0162; XC_0469; XC_0872; XC_0899; XC_0929; XC_0979; XC_3358; XC_3400"
xcb00650,xcb00410,1,Interact,XC_2975
xcb00592,xcb01212,1,Interact,XC_2206
xcb01130,xcb00670,5,Interact,"XC_0510; XC_1232; XC_1322; XC_3106; XC_3544"
xcb00030,xcb00680,3,Interact,"XC_0098; XC_0872; XC_0979"
xcb00650,xcb00903,1,Interact,XC_2975
xcb00592,xcb00071,1,Interact,XC_2206
xcb01130,xcb00623,3,Interact,"XC_0539; XC_0540; XC_1552"
xcb00030,xcb01100,26,Interact,"XC_0098; XC_0122; XC_0162; XC_0469; XC_0553; XC_0725; XC_0872; XC_0899; XC_0929; XC_0979; XC_1075; XC_1568; XC_1973; XC_1974; XC_1975; XC_1977; XC_2465; XC_2659; XC_3358; XC_3400; XC_3468; XC_3608; XC_3941; XC_4082; XC_4170; XC_4205"
xcb00650,xcb01040,1,Interact,XC_2975
xcb00592,xcb00280,1,Interact,XC_2206
xcb01130,xcb00020,25,Interact,"XC_0441; XC_0443; XC_0444; XC_0550; XC_0588; XC_0944; XC_1063; XC_1064; XC_1981; XC_1982; XC_1983; XC_1985; XC_2326; XC_2329; XC_2742; XC_2749; XC_2750; XC_2751; XC_2822; XC_3213; XC_3268; XC_3307; XC_3689; XC_3691; XC_3854"
xcb00030,xcb01110,21,Interact,"XC_0098; XC_0162; XC_0469; XC_0553; XC_0725; XC_0872; XC_0899; XC_0929; XC_0979; XC_1075; XC_1975; XC_1977; XC_2465; XC_2659; XC_3358; XC_3400; XC_3608; XC_3941; XC_4082; XC_4170; XC_4205"
xcb00650,xcb00290,2,Interact,"XC_0839; XC_0840"
xcb00592,xcb00592,2,Interact,"XC_2206; XC_2818"
xcb01130,xcb00350,6,Interact,"XC_0100; XC_0686; XC_0775; XC_0889; XC_2379; XC_2665"
xcb00030,xcb00010,6,Interact,"XC_0098; XC_0872; XC_0979; XC_2465; XC_3608; XC_3941"
xcb00650,xcb00770,2,Interact,"XC_0839; XC_0840"
xcb00592,xcb00281,1,Interact,XC_2206
xcb01130,xcb00040,4,Interact,"XC_0469; XC_1930; XC_2445; XC_3421"
xcb00030,xcb00030,26,Interact,"XC_0098; XC_0122; XC_0162; XC_0469; XC_0553; XC_0725; XC_0872; XC_0899; XC_0929; XC_0979; XC_1075; XC_1568; XC_1973; XC_1974; XC_1975; XC_1977; XC_2465; XC_2659; XC_3358; XC_3400; XC_3468; XC_3608; XC_3941; XC_4082; XC_4170; XC_4205"
xcb00361,xcb01120,4,Interact,"XC_0226; XC_0539; XC_0540; XC_1552"
xcb00592,xcb00564,1,Interact,XC_2818
xcb01130,xcb00061,4,Interact,"XC_0527; XC_0529; XC_1578; XC_2881"
xcb00030,xcb00051,6,Interact,"XC_0098; XC_0162; XC_0872; XC_0979; XC_3608; XC_3941"
xcb00361,xcb01130,3,Interact,"XC_0539; XC_0540; XC_1552"
xcb00592,xcb00565,1,Interact,XC_2818
xcb01130,xcb00364,3,Interact,"XC_0539; XC_0540; XC_1552"
xcb00030,xcb00053,2,Interact,"XC_0553; XC_4205"
xcb00361,xcb01100,4,Interact,"XC_0226; XC_0539; XC_0540; XC_1552"
xcb00592,xcb00590,1,Interact,XC_2818
xcb01130,xcb00930,3,Interact,"XC_0553; XC_2975; XC_4205"
xcb00030,xcb01220,2,Interact,"XC_0553; XC_4205"
xcb00361,xcb01110,3,Interact,"XC_0539; XC_0540; XC_1552"
xcb00592,xcb00591,1,Interact,XC_2818
xcb01130,xcb00300,11,Interact,"XC_0662; XC_0882; XC_1103; XC_1253; XC_1372; XC_1569; XC_1701; XC_2349; XC_2351; XC_2389; XC_2493"
xcb00030,xcb00630,1,Interact,XC_1973
xcb00361,xcb00361,4,Interact,"XC_0226; XC_0539; XC_0540; XC_1552"
xcb00281,xcb01120,2,Interact,"XC_2206; XC_2975"
xcb01130,xcb00626,2,Interact,"XC_0686; XC_0775"
xcb00030,xcb00230,3,Interact,"XC_3358; XC_3608; XC_3941"
xcb00361,xcb00625,1,Interact,XC_0226
xcb00281,xcb01130,2,Interact,"XC_2206; XC_2975"
xcb01130,xcb00480,4,Interact,"XC_0725; XC_1977; XC_3854; XC_4082"
xcb00030,xcb00040,1,Interact,XC_0469
xcb00361,xcb00623,3,Interact,"XC_0539; XC_0540; XC_1552"
xcb00281,xcb01200,1,Interact,XC_2975
xcb01130,xcb03018,2,Interact,"XC_0872; XC_2531"
xcb00030,xcb00930,2,Interact,"XC_0553; XC_4205"
xcb00361,xcb00364,3,Interact,"XC_0539; XC_0540; XC_1552"
xcb00281,xcb01100,3,Interact,"XC_2206; XC_2357; XC_2975"
xcb01130,xcb00052,8,Interact,"XC_0872; XC_1166; XC_1223; XC_1930; XC_1976; XC_3050; XC_3608; XC_3941"
xcb00030,xcb00480,3,Interact,"XC_0725; XC_1977; XC_4082"
xcb00625,xcb01120,5,Interact,"XC_0226; XC_0686; XC_0775; XC_2445; XC_3421"
xcb00281,xcb01110,2,Interact,"XC_2206; XC_2975"
xcb01130,xcb01210,18,Interact,"XC_0356; XC_0800; XC_0839; XC_0840; XC_0841; XC_0882; XC_0944; XC_1569; XC_1872; XC_1873; XC_1875; XC_2326; XC_2329; XC_2351; XC_3213; XC_3268; XC_3380; XC_3854"
xcb00030,xcb03018,1,Interact,XC_0872
xcb00625,xcb01130,4,Interact,"XC_0686; XC_0775; XC_2445; XC_3421"
xcb00281,xcb00362,2,Interact,"XC_2206; XC_2975"
xcb01130,xcb00270,15,Interact,"XC_0100; XC_0982; XC_1251; XC_1252; XC_1253; XC_1255; XC_1372; XC_1569; XC_1889; XC_2389; XC_3307; XC_3380; XC_3635; XC_3636; XC_3655"
xcb00030,xcb00052,3,Interact,"XC_0872; XC_3608; XC_3941"
xcb00625,xcb01200,2,Interact,"XC_0686; XC_0775"
xcb00281,xcb01212,2,Interact,"XC_2206; XC_2975"
xcb01130,xcb00920,6,Interact,"XC_0982; XC_0993; XC_0994; XC_1227; XC_1252; XC_3655"
xcb00030,xcb00521,2,Interact,"XC_3608; XC_3941"
xcb00625,xcb00680,2,Interact,"XC_0686; XC_0775"
xcb00281,xcb00071,2,Interact,"XC_2206; XC_2975"
xcb01130,xcb00450,4,Interact,"XC_0993; XC_0994; XC_1252; XC_3635"
xcb00030,xcb00500,3,Interact,"XC_2465; XC_3608; XC_3941"
xcb00625,xcb01100,5,Interact,"XC_0226; XC_0686; XC_0775; XC_2445; XC_3421"
xcb00281,xcb00072,1,Interact,XC_2357
xcb01130,xcb00261,8,Interact,"XC_0993; XC_0994; XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493"
xcb00030,xcb00520,3,Interact,"XC_2465; XC_3608; XC_3941"
xcb00625,xcb01110,4,Interact,"XC_0686; XC_0775; XC_2445; XC_3421"
xcb00281,xcb00280,3,Interact,"XC_2206; XC_2357; XC_2975"
xcb01130,xcb00660,4,Interact,"XC_0839; XC_0840; XC_1063; XC_1064"
xcb00051,xcb01120,15,Interact,"XC_0098; XC_0150; XC_0162; XC_0872; XC_0979; XC_1587; XC_1742; XC_1744; XC_3608; XC_3941; XC_4155; XC_4156; XC_4157; XC_4158; XC_4159"
xcb00625,xcb00010,4,Interact,"XC_0686; XC_0775; XC_2445; XC_3421"
xcb00281,xcb00310,1,Interact,XC_2975
xcb01130,xcb00521,10,Interact,"XC_1166; XC_1223; XC_1976; XC_2171; XC_3608; XC_3610; XC_3611; XC_3612; XC_3613; XC_3941"
xcb00051,xcb01130,7,Interact,"XC_0098; XC_0162; XC_0872; XC_0979; XC_1587; XC_3608; XC_3941"
xcb00625,xcb00620,2,Interact,"XC_2445; XC_3421"
xcb00281,xcb00380,1,Interact,XC_2975
xcb01130,xcb00500,7,Interact,"XC_1166; XC_1223; XC_1930; XC_1976; XC_2465; XC_3608; XC_3941"
xcb00051,xcb01200,5,Interact,"XC_0098; XC_0162; XC_0872; XC_0979; XC_1587"
xcb00625,xcb00053,2,Interact,"XC_2445; XC_3421"
xcb00281,xcb00640,1,Interact,XC_2975
xcb01130,xcb00520,12,Interact,"XC_0753; XC_0754; XC_1166; XC_1223; XC_1579; XC_1930; XC_1976; XC_2465; XC_3608; XC_3663; XC_3674; XC_3941"
